3.000000
3.223150
3.449084
3.675017
3.900951
4.014624
4.040663
4.066702
4.092741
4.118780
4.144819
4.170859
4.196898
4.222937
4.248976
4.275015
4.301054
4.327093
4.353133
4.379172
4.405211
4.431250
4.457289
4.483328
4.509368
4.535407
4.561446
4.587485
4.613524
4.639563
4.665603
4.691642
4.717681
4.743720
4.769759
4.795798
4.821837
4.847877
4.873916
4.899955
4.925994
4.952033
4.978072
5.004112
5.030151
5.056190
5.082229
5.108268
5.134307
5.160347
5.186386
5.212425
5.238464
5.264503
5.290542
5.316581
5.342621
5.368660
5.394699
5.420738
5.446777
5.472816
5.498856
5.524895
5.550934
5.576973
5.603012
5.629051
5.655091
5.681130
5.707169
5.733208
5.759247
5.785286
5.811325
5.837365
5.863404
5.889443
5.915482
5.941521
5.967560
5.993600
6.166178
6.386515
6.606852
6.827189
7.047526
7.267862
7.488199
7.708536
7.928873
8.149210
8.369547
8.589884
8.810221
9.030557
9.250894
9.471231
9.691568
9.911905
12938.000000
